
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:52:46.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    0.3510   5.5387537E+05   5.3237945E+05   5.5431647E+05   2.2698489E+05   2.4186602E+05   2.2697837E+05   3.3754204E+05   3.2862260E+05   3.3783961E+05   1.4652720E+04   1.8687346E+04   1.4652719E+04   3.1375362E+05   1.2356433E+05  -1.5005010E+04   3.2831212E+05   8.1828947E-73  -1.4281480E+04   3.1403074E+05  -1.2367350E+05  -1.5005319E+04  -9.9765819E+01   4.2273652E+01  -1.4652319E+04   1.2484209E+04 ***************  -1.3905446E+04  -9.9704478E+01  -4.2247660E+01  -1.4652319E+04  -3.3518675E+05  -1.0974782E+05  -4.2706345E+05  -1.3992957E+01  -2.1736779E-04  -1.0029257E+01  -3.2266014E+05   1.9718092E+01  -4.2345993E+05  -1.3992957E+01  -2.1736779E-04  -1.0029257E+01  -3.3545919E+05   1.0987601E+05  -4.2738875E+05  -1.3992957E+01  -2.1736779E-04  -1.0029257E+01  -3.5741789E+04  -6.4537028E+03  -2.2406029E+05   5.4007028E+01   1.6196065E-04  -9.9842593E+00  -4.0597382E+04  -6.8149263E+00  -2.3843453E+05   5.4007028E+01   1.6196065E-04  -9.9842593E+00  -3.5740698E+04   6.4412891E+03  -2.2405422E+05   5.4007028E+01   1.6196065E-04  -9.9842593E+00  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005626E+01  -5.0003608E+01  -4.9847840E+01  -4.9276584E+01  -4.8314319E+01  -4.6973715E+01  -4.5279376E+01  -4.3262044E+01  -4.0940400E+01  -3.8333227E+01  -3.5463601E+01  -3.2355024E+01  -2.9030420E+01  -2.5521322E+01  -2.1844690E+01  -1.8027610E+01  -1.4082908E+01  -1.0029257E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003912E+01  -4.9847210E+01  -4.9271983E+01  -4.8292006E+01  -4.6922205E+01  -4.5201764E+01  -4.3174179E+01  -4.0834164E+01  -3.8196820E+01  -3.5299809E+01  -3.2163296E+01  -2.8812277E+01  -2.5304204E+01  -2.1656122E+01  -1.7889455E+01  -1.4009490E+01  -1.0029257E+01
    0.3540   5.5272767E+05   5.3333482E+05   5.5316888E+05   2.2699296E+05   2.4192324E+05   2.2698652E+05   3.3674830E+05   3.3086623E+05   3.3704870E+05   1.4652746E+04   1.8697681E+04   1.4652746E+04   3.1301774E+05   1.2326471E+05  -1.5004189E+04   3.3055775E+05   1.3114819E-72  -1.4283948E+04   3.1329750E+05  -1.2337491E+05  -1.5004500E+04  -1.0258104E+02   4.3466541E+01  -1.4652323E+04   1.2499693E+04 ***************  -1.3905429E+04  -1.0251877E+02  -4.3440158E+01  -1.4652323E+04  -3.3448607E+05  -1.0952746E+05  -4.2618151E+05  -1.3992818E+01  -2.2311616E-04  -1.0029786E+01  -3.2324603E+05   2.0226250E+01  -4.2421460E+05  -1.3992818E+01  -2.2311616E-04  -1.0029786E+01  -3.3475859E+05   1.0965653E+05  -4.2650667E+05  -1.3992818E+01  -2.2311616E-04  -1.0029786E+01  -3.5724252E+04  -6.4492264E+03  -2.2407139E+05   5.4007167E+01   1.6567482E-04  -9.9839641E+00  -4.0587967E+04  -6.9626703E+00  -2.3849417E+05   5.4007167E+01   1.6567482E-04  -9.9839641E+00  -3.5723174E+04   6.4365501E+03  -2.2406541E+05   5.4007167E+01   1.6567482E-04  -9.9839641E+00  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005626E+01  -5.0003613E+01  -4.9847935E+01  -4.9276915E+01  -4.8314857E+01  -4.6974317E+01  -4.5280035E+01  -4.3262772E+01  -4.0941137E+01  -3.8333911E+01  -3.5464229E+01  -3.2355502E+01  -2.9030798E+01  -2.5521630E+01  -2.1845034E+01  -1.8027974E+01  -1.4083344E+01  -1.0029786E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003904E+01  -4.9846830E+01  -4.9272035E+01  -4.8292458E+01  -4.6922748E+01  -4.5202418E+01  -4.3174751E+01  -4.0834971E+01  -3.8197605E+01  -3.5300509E+01  -3.2163798E+01  -2.8812685E+01  -2.5304433E+01  -2.1656490E+01  -1.7889942E+01  -1.4010063E+01  -1.0029786E+01
    0.3570   5.5162105E+05   5.3430765E+05   5.5206272E+05   2.2699851E+05   2.4195525E+05   2.2699215E+05   3.3612383E+05   3.3293600E+05   3.3642699E+05   1.4652773E+04   1.8708004E+04   1.4652772E+04   3.1243948E+05   1.2302722E+05  -1.5003544E+04   3.3262935E+05   2.0871352E-72  -1.4286223E+04   3.1272182E+05  -1.2313842E+05  -1.5003859E+04  -1.0539180E+02   4.4657541E+01  -1.4652326E+04   1.2515149E+04 ***************  -1.3905411E+04  -1.0532862E+02  -4.4630771E+01  -1.4652326E+04  -3.3381056E+05  -1.0931524E+05  -4.2533101E+05  -1.3992677E+01  -2.2895422E-04  -1.0030320E+01  -3.2384277E+05   2.0741855E+01  -4.2498297E+05  -1.3992677E+01  -2.2895422E-04  -1.0030320E+01  -3.3408339E+05   1.0944527E+05  -4.2565629E+05  -1.3992677E+01  -2.2895422E-04  -1.0030320E+01  -3.5706319E+04  -6.4446699E+03  -2.2408001E+05   5.4007307E+01   1.6942306E-04  -9.9836660E+00  -4.0574063E+04  -7.1105386E+00  -2.3852901E+05   5.4007307E+01   1.6942306E-04  -9.9836660E+00  -3.5705254E+04   6.4317295E+03  -2.2407410E+05   5.4007307E+01   1.6942306E-04  -9.9836660E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005626E+01  -5.0003617E+01  -4.9848035E+01  -4.9277252E+01  -4.8315402E+01  -4.6974926E+01  -4.5280702E+01  -4.3263506E+01  -4.0941879E+01  -3.8334599E+01  -3.5464861E+01  -3.2355984E+01  -2.9031182E+01  -2.5521942E+01  -2.1845384E+01  -1.8028344E+01  -1.4083786E+01  -1.0030320E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003896E+01  -4.9846452E+01  -4.9272088E+01  -4.8292912E+01  -4.6923296E+01  -4.5203080E+01  -4.3175325E+01  -4.0835778E+01  -3.8198391E+01  -3.5301208E+01  -3.2164297E+01  -2.8813098E+01  -2.5304669E+01  -2.1656865E+01  -1.7890432E+01  -1.4010640E+01  -1.0030320E+01
    0.3600   5.5057791E+05   5.3530771E+05   5.5102047E+05   2.2700605E+05   2.4196100E+05   2.2699978E+05   3.3565804E+05   3.3480563E+05   3.3596384E+05   1.4652800E+04   1.8718314E+04   1.4652800E+04   3.1200899E+05   1.2284795E+05  -1.5003067E+04   3.3450061E+05   3.2960269E-72  -1.4288276E+04   3.1229379E+05  -1.2296011E+05  -1.5003384E+04  -1.0819764E+02   4.5846456E+01  -1.4652329E+04   1.2530575E+04 ***************  -1.3905393E+04  -1.0813356E+02  -4.5819305E+01  -1.4652329E+04  -3.3317407E+05  -1.0911569E+05  -4.2452897E+05  -1.3992535E+01  -2.3488209E-04  -1.0030859E+01  -3.2445642E+05   2.1265286E+01  -4.2577268E+05  -1.3992535E+01  -2.3488209E-04  -1.0030859E+01  -3.3344745E+05   1.0924679E+05  -4.2485467E+05  -1.3992535E+01  -2.3488209E-04  -1.0030859E+01  -3.5688748E+04  -6.4401702E+03  -2.2409057E+05   5.4007449E+01   1.7320481E-04  -9.9833649E+00  -4.0555488E+04  -7.2584106E+00  -2.3853800E+05   5.4007449E+01   1.7320481E-04  -9.9833649E+00  -3.5687699E+04   6.4269644E+03  -2.2408476E+05   5.4007449E+01   1.7320481E-04  -9.9833649E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005626E+01  -5.0003621E+01  -4.9848141E+01  -4.9277597E+01  -4.8315953E+01  -4.6975543E+01  -4.5281377E+01  -4.3264247E+01  -4.0942627E+01  -3.8335292E+01  -3.5465497E+01  -3.2356468E+01  -2.9031570E+01  -2.5522258E+01  -2.1845740E+01  -1.8028719E+01  -1.4084235E+01  -1.0030859E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003888E+01  -4.9846075E+01  -4.9272144E+01  -4.8293367E+01  -4.6923848E+01  -4.5203748E+01  -4.3175901E+01  -4.0836583E+01  -3.8199177E+01  -3.5301905E+01  -3.2164796E+01  -2.8813517E+01  -2.5304909E+01  -2.1657246E+01  -1.7890928E+01  -1.4011221E+01  -1.0030859E+01
    0.3630   5.4962206E+05   5.3633843E+05   5.5006594E+05   2.2701960E+05   2.4194348E+05   2.2701342E+05   3.3533925E+05   3.3645399E+05   3.3564754E+05   1.4652828E+04   1.8728611E+04   1.4652828E+04   3.1171540E+05   1.2272261E+05  -1.5002743E+04   3.3615039E+05   5.1612938E-72  -1.4290084E+04   3.1200252E+05  -1.2283568E+05  -1.5003063E+04  -1.1099812E+02   4.7033102E+01  -1.4652332E+04   1.2545972E+04 ***************  -1.3905376E+04  -1.1093316E+02  -4.7005576E+01  -1.4652332E+04  -3.3259129E+05  -1.0893364E+05  -4.2379347E+05  -1.3992391E+01  -2.4089985E-04  -1.0031403E+01  -3.2508911E+05   2.1796694E+01  -4.2658643E+05  -1.3992391E+01  -2.4089985E-04  -1.0031403E+01  -3.3286550E+05   1.0906590E+05  -4.2411995E+05  -1.3992391E+01  -2.4089985E-04  -1.0031403E+01  -3.5672211E+04  -6.4358488E+03  -2.2410705E+05   5.4007592E+01   1.7701950E-04  -9.9830608E+00  -4.0532780E+04  -7.4062914E+00  -2.3852409E+05   5.4007592E+01   1.7701950E-04  -9.9830608E+00  -3.5671179E+04   6.4223760E+03  -2.2410135E+05   5.4007592E+01   1.7701950E-04  -9.9830608E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003625E+01  -4.9848253E+01  -4.9277950E+01  -4.8316511E+01  -4.6976166E+01  -4.5282059E+01  -4.3264995E+01  -4.0943379E+01  -3.8335989E+01  -3.5466136E+01  -3.2356957E+01  -2.9031964E+01  -2.5522579E+01  -2.1846103E+01  -1.8029100E+01  -1.4084691E+01  -1.0031403E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003879E+01  -4.9845700E+01  -4.9272201E+01  -4.8293823E+01  -4.6924403E+01  -4.5204424E+01  -4.3176479E+01  -4.0837387E+01  -3.8199963E+01  -3.5302601E+01  -3.2165292E+01  -2.8813940E+01  -2.5305155E+01  -2.1657633E+01  -1.7891427E+01  -1.4011807E+01  -1.0031403E+01
    0.3660   5.4877744E+05   5.3739650E+05   5.4922311E+05   2.2704210E+05   2.4190904E+05   2.2703603E+05   3.3515527E+05   3.3786570E+05   3.3546586E+05   1.4652857E+04   1.8738896E+04   1.4652856E+04   3.1154737E+05   1.2264673E+05  -1.5002560E+04   3.3756330E+05   8.0071096E-72  -1.4291631E+04   3.1183662E+05  -1.2276063E+05  -1.5002882E+04  -1.1379286E+02   4.8217312E+01  -1.4652336E+04   1.2561339E+04 ***************  -1.3905358E+04  -1.1372702E+02  -4.8189417E+01  -1.4652336E+04  -3.3207701E+05  -1.0877394E+05  -4.2314273E+05  -1.3992246E+01  -2.4700757E-04  -1.0031952E+01  -3.2573879E+05   2.2335962E+01  -4.2742161E+05  -1.3992246E+01  -2.4700757E-04  -1.0031952E+01  -3.3235234E+05   1.0890747E+05  -4.2347032E+05  -1.3992246E+01  -2.4700757E-04  -1.0031952E+01  -3.5657202E+04  -6.4317947E+03  -2.2413235E+05   5.4007736E+01   1.8086652E-04  -9.9827538E+00  -4.0507070E+04  -7.5543030E+00  -2.3849353E+05   5.4007736E+01   1.8086652E-04  -9.9827538E+00  -3.5656188E+04   6.4180533E+03  -2.2412676E+05   5.4007736E+01   1.8086652E-04  -9.9827538E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003630E+01  -4.9848371E+01  -4.9278310E+01  -4.8317075E+01  -4.6976796E+01  -4.5282750E+01  -4.3265749E+01  -4.0944137E+01  -3.8336691E+01  -3.5466780E+01  -3.2357449E+01  -2.9032363E+01  -2.5522905E+01  -2.1846471E+01  -1.8029487E+01  -1.4085153E+01  -1.0031952E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003871E+01  -4.9845327E+01  -4.9272259E+01  -4.8294280E+01  -4.6924963E+01  -4.5205106E+01  -4.3177059E+01  -4.0838190E+01  -3.8200750E+01  -3.5303295E+01  -3.2165786E+01  -2.8814369E+01  -2.5305405E+01  -2.1658027E+01  -1.7891931E+01  -1.4012397E+01  -1.0031952E+01
    0.3690   5.4806686E+05   5.3847196E+05   5.4851480E+05   2.2707507E+05   2.4186625E+05   2.2706912E+05   3.3509385E+05   3.3903159E+05   3.3540653E+05   1.4652886E+04   1.8749168E+04   1.4652885E+04   3.1149347E+05   1.2261580E+05  -1.5002505E+04   3.3873018E+05   1.2294000E-71  -1.4292905E+04   3.1178469E+05  -1.2273046E+05  -1.5002830E+04  -1.1658148E+02   4.9398931E+01  -1.4652339E+04   1.2576676E+04 ***************  -1.3905341E+04  -1.1651479E+02  -4.9370673E+01  -1.4652339E+04  -3.3164533E+05  -1.0864121E+05  -4.2259407E+05  -1.3992099E+01  -2.5320527E-04  -1.0032506E+01  -3.2639933E+05   2.2882670E+01  -4.2827039E+05  -1.3992099E+01  -2.5320527E-04  -1.0032506E+01  -3.3192207E+05   1.0877613E+05  -4.2292314E+05  -1.3992099E+01  -2.5320527E-04  -1.0032506E+01  -3.5643969E+04  -6.4280532E+03  -2.2416796E+05   5.4007882E+01   1.8474521E-04  -9.9824437E+00  -4.0479881E+04  -7.7026564E+00  -2.3845474E+05   5.4007882E+01   1.8474521E-04  -9.9824437E+00  -3.5642976E+04   6.4140413E+03  -2.2416250E+05   5.4007882E+01   1.8474521E-04  -9.9824437E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003634E+01  -4.9848496E+01  -4.9278678E+01  -4.8317647E+01  -4.6977434E+01  -4.5283449E+01  -4.3266510E+01  -4.0944901E+01  -3.8337397E+01  -3.5467427E+01  -3.2357944E+01  -2.9032767E+01  -2.5523235E+01  -2.1846846E+01  -1.8029880E+01  -1.4085622E+01  -1.0032506E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003862E+01  -4.9844954E+01  -4.9272319E+01  -4.8294737E+01  -4.6925526E+01  -4.5205795E+01  -4.3177640E+01  -4.0838990E+01  -3.8201536E+01  -3.5303987E+01  -3.2166278E+01  -2.8814803E+01  -2.5305662E+01  -2.1658427E+01  -1.7892439E+01  -1.4012992E+01  -1.0032506E+01
    0.3720   5.4751080E+05   5.3954879E+05   5.4796147E+05   2.2711848E+05   2.4182453E+05   2.2711267E+05   3.3514312E+05   3.3994891E+05   3.3545771E+05   1.4652916E+04   1.8759427E+04   1.4652915E+04   3.1154266E+05   1.2262545E+05  -1.5002567E+04   3.3964827E+05   1.8658019E-71  -1.4293906E+04   3.1183566E+05  -1.2274081E+05  -1.5002893E+04  -1.1936365E+02   5.0577816E+01  -1.4652342E+04   1.2591984E+04 ***************  -1.3905324E+04  -1.1929612E+02  -5.0549202E+01  -1.4652342E+04  -3.3130890E+05  -1.0853960E+05  -4.2216306E+05  -1.3991951E+01  -2.5949299E-04  -1.0033064E+01  -3.2706081E+05   2.3436099E+01  -4.2912017E+05  -1.3991951E+01  -2.5949299E-04  -1.0033064E+01  -3.3158733E+05   1.0867602E+05  -4.2249394E+05  -1.3991951E+01  -2.5949299E-04  -1.0033064E+01  -3.5632506E+04  -6.4246229E+03  -2.2421385E+05   5.4008030E+01   1.8865493E-04  -9.9821308E+00  -4.0452887E+04  -7.8516132E+00  -2.3841701E+05   5.4008030E+01   1.8865493E-04  -9.9821308E+00  -3.5631537E+04   6.4103388E+03  -2.2420853E+05   5.4008030E+01   1.8865493E-04  -9.9821308E+00  -5.0005581E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003638E+01  -4.9848626E+01  -4.9279054E+01  -4.8318225E+01  -4.6978078E+01  -4.5284156E+01  -4.3267279E+01  -4.0945670E+01  -3.8338109E+01  -3.5468079E+01  -3.2358444E+01  -2.9033177E+01  -2.5523570E+01  -2.1847228E+01  -1.8030278E+01  -1.4086098E+01  -1.0033064E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003853E+01  -4.9844583E+01  -4.9272380E+01  -4.8295195E+01  -4.6926093E+01  -4.5206491E+01  -4.3178223E+01  -4.0839790E+01  -3.8202322E+01  -3.5304678E+01  -3.2166769E+01  -2.8815241E+01  -2.5305923E+01  -2.1658833E+01  -1.7892951E+01  -1.4013590E+01  -1.0033064E+01
    0.3750   5.4712626E+05   5.4060579E+05   5.4758010E+05   2.2717086E+05   2.4179271E+05   2.2716520E+05   3.3529196E+05   3.4062122E+05   3.3560830E+05   1.4652946E+04   1.8769673E+04   1.4652945E+04   3.1168461E+05   1.2267162E+05  -1.5002732E+04   3.4032114E+05   2.7945492E-71  -1.4294635E+04   3.1197923E+05  -1.2278761E+05  -1.5003060E+04  -1.2213904E+02   5.1753830E+01  -1.4652345E+04   1.2607263E+04 ***************  -1.3905306E+04  -1.2207069E+02  -5.1724867E+01  -1.4652345E+04  -3.3107823E+05  -1.0847256E+05  -4.2186261E+05  -1.3991802E+01  -2.6587074E-04  -1.0033627E+01  -3.2771013E+05   2.3995234E+01  -4.2995429E+05  -1.3991802E+01  -2.6587074E-04  -1.0033627E+01  -3.3135863E+05   1.0861060E+05  -4.2219564E+05  -1.3991802E+01  -2.6587074E-04  -1.0033627E+01  -3.5622563E+04  -6.4214588E+03  -2.2426859E+05   5.4008179E+01   1.9259495E-04  -9.9818148E+00  -4.0427650E+04  -8.0014374E+00  -2.3838901E+05   5.4008179E+01   1.9259495E-04  -9.9818148E+00  -3.5621618E+04   6.4069010E+03  -2.2426341E+05   5.4008179E+01   1.9259495E-04  -9.9818148E+00  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003643E+01  -4.9848764E+01  -4.9279438E+01  -4.8318810E+01  -4.6978731E+01  -4.5284872E+01  -4.3268054E+01  -4.0946444E+01  -3.8338825E+01  -3.5468735E+01  -3.2358948E+01  -2.9033592E+01  -2.5523910E+01  -2.1847616E+01  -1.8030682E+01  -1.4086581E+01  -1.0033627E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003844E+01  -4.9844213E+01  -4.9272441E+01  -4.8295653E+01  -4.6926663E+01  -4.5207192E+01  -4.3178808E+01  -4.0840587E+01  -3.8203107E+01  -3.5305366E+01  -3.2167257E+01  -2.8815684E+01  -2.5306190E+01  -2.1659245E+01  -1.7893467E+01  -1.4014192E+01  -1.0033627E+01
    0.3780   5.4692597E+05   5.4161774E+05   5.4738337E+05   2.2722962E+05   2.4177775E+05   2.2722411E+05   3.3553046E+05   3.4105804E+05   3.3584840E+05   1.4652977E+04   1.8779906E+04   1.4652976E+04   3.1191005E+05   1.2275064E+05  -1.5002991E+04   3.4075833E+05   4.1224262E-71  -1.4295105E+04   3.1220618E+05  -1.2286721E+05  -1.5003321E+04  -1.2490735E+02   5.2926843E+01  -1.4652349E+04   1.2622512E+04 ***************  -1.3905289E+04  -1.2483819E+02  -5.2897538E+01  -1.4652349E+04  -3.3096118E+05  -1.0844269E+05  -4.2170238E+05  -1.3991650E+01  -2.7233857E-04  -1.0034196E+01  -3.2833169E+05   2.4558796E+01  -4.3075292E+05  -1.3991650E+01  -2.7233857E-04  -1.0034196E+01  -3.3124380E+05   1.0858245E+05  -4.2203785E+05  -1.3991650E+01  -2.7233857E-04  -1.0034196E+01  -3.5613703E+04  -6.4184823E+03  -2.2432960E+05   5.4008329E+01   1.9656457E-04  -9.9814959E+00  -4.0405398E+04  -8.1523489E+00  -2.3837761E+05   5.4008329E+01   1.9656457E-04  -9.9814959E+00  -3.5612784E+04   6.4036491E+03  -2.2432458E+05   5.4008329E+01   1.9656457E-04  -9.9814959E+00  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005627E+01  -5.0003647E+01  -4.9848907E+01  -4.9279830E+01  -4.8319402E+01  -4.6979391E+01  -4.5285596E+01  -4.3268836E+01  -4.0947225E+01  -3.8339547E+01  -3.5469395E+01  -3.2359455E+01  -2.9034013E+01  -2.5524254E+01  -2.1848010E+01  -1.8031093E+01  -1.4087071E+01  -1.0034196E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005633E+01  -5.0003834E+01  -4.9843844E+01  -4.9272503E+01  -4.8296110E+01  -4.6927235E+01  -4.5207900E+01  -4.3179394E+01  -4.0841381E+01  -3.8203892E+01  -3.5306052E+01  -3.2167742E+01  -2.8816131E+01  -2.5306461E+01  -2.1659663E+01  -1.7893987E+01  -1.4014798E+01  -1.0034196E+01
