      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3   ANCHTEN1   ANCHTEN2   ANCHTEN3
    0.9000 0.1009E+07 0.1347E+07 0.1010E+07 0.8125E+06 0.1146E+07 0.8131E+06
    0.9125 0.1009E+07 0.1347E+07 0.1010E+07 0.8126E+06 0.1146E+07 0.8131E+06
    0.9250 0.1009E+07 0.1347E+07 0.1010E+07 0.8127E+06 0.1146E+07 0.8131E+06
    0.9375 0.1009E+07 0.1347E+07 0.1010E+07 0.8128E+06 0.1146E+07 0.8131E+06
    0.9500 0.1009E+07 0.1347E+07 0.1010E+07 0.8129E+06 0.1146E+07 0.8131E+06
    0.9625 0.1009E+07 0.1347E+07 0.1010E+07 0.8130E+06 0.1146E+07 0.8131E+06
    0.9750 0.1009E+07 0.1348E+07 0.1010E+07 0.8131E+06 0.1146E+07 0.8131E+06
    0.9875 0.1009E+07 0.1348E+07 0.1009E+07 0.8132E+06 0.1146E+07 0.8131E+06
    1.0000 0.1008E+07 0.1348E+07 0.1009E+07 0.8132E+06 0.1146E+07 0.8132E+06
    1.0125 0.1008E+07 0.1348E+07 0.1009E+07 0.8133E+06 0.1147E+07 0.8132E+06
    1.0250 0.1008E+07 0.1349E+07 0.1009E+07 0.8134E+06 0.1147E+07 0.8132E+06
    1.0375 0.1008E+07 0.1349E+07 0.1009E+07 0.8134E+06 0.1147E+07 0.8132E+06
    1.0500 0.1008E+07 0.1350E+07 0.1009E+07 0.8135E+06 0.1147E+07 0.8132E+06
    1.0625 0.1008E+07 0.1350E+07 0.1008E+07 0.8135E+06 0.1147E+07 0.8132E+06
    1.0750 0.1008E+07 0.1351E+07 0.1008E+07 0.8135E+06 0.1147E+07 0.8132E+06
    1.0875 0.1007E+07 0.1351E+07 0.1008E+07 0.8135E+06 0.1147E+07 0.8132E+06
    1.1000 0.1007E+07 0.1352E+07 0.1007E+07 0.8135E+06 0.1147E+07 0.8132E+06
    1.1125 0.1007E+07 0.1352E+07 0.1007E+07 0.8134E+06 0.1147E+07 0.8131E+06
    1.1250 0.1007E+07 0.1353E+07 0.1007E+07 0.8134E+06 0.1148E+07 0.8131E+06
    1.1375 0.1007E+07 0.1354E+07 0.1006E+07 0.8133E+06 0.1148E+07 0.8130E+06
    1.1500 0.1006E+07 0.1354E+07 0.1006E+07 0.8132E+06 0.1148E+07 0.8129E+06
    1.1625 0.1006E+07 0.1355E+07 0.1006E+07 0.8130E+06 0.1149E+07 0.8128E+06
    1.1750 0.1006E+07 0.1356E+07 0.1005E+07 0.8129E+06 0.1149E+07 0.8127E+06
    1.1875 0.1006E+07 0.1357E+07 0.1005E+07 0.8127E+06 0.1150E+07 0.8125E+06
    1.2000 0.1006E+07 0.1357E+07 0.1004E+07 0.8125E+06 0.1150E+07 0.8124E+06
    1.2125 0.1005E+07 0.1358E+07 0.1004E+07 0.8122E+06 0.1151E+07 0.8122E+06
    1.2250 0.1005E+07 0.1359E+07 0.1004E+07 0.8120E+06 0.1151E+07 0.8119E+06
    1.2375 0.1005E+07 0.1360E+07 0.1003E+07 0.8117E+06 0.1152E+07 0.8117E+06
    1.2500 0.1005E+07 0.1360E+07 0.1003E+07 0.8114E+06 0.1153E+07 0.8114E+06
    1.2625 0.1004E+07 0.1361E+07 0.1003E+07 0.8111E+06 0.1153E+07 0.8111E+06
    1.2750 0.1004E+07 0.1362E+07 0.1002E+07 0.8108E+06 0.1154E+07 0.8108E+06
    1.2875 0.1004E+07 0.1363E+07 0.1002E+07 0.8104E+06 0.1155E+07 0.8104E+06
    1.3000 0.1004E+07 0.1363E+07 0.1001E+07 0.8101E+06 0.1156E+07 0.8100E+06
    1.3125 0.1004E+07 0.1364E+07 0.1001E+07 0.8097E+06 0.1157E+07 0.8096E+06
    1.3250 0.1003E+07 0.1365E+07 0.1001E+07 0.8093E+06 0.1158E+07 0.8092E+06
    1.3375 0.1003E+07 0.1366E+07 0.1000E+07 0.8090E+06 0.1159E+07 0.8087E+06
    1.3500 0.1003E+07 0.1366E+07 0.1000E+07 0.8086E+06 0.1160E+07 0.8082E+06
    1.3625 0.1003E+07 0.1367E+07 0.9997E+06 0.8081E+06 0.1161E+07 0.8077E+06
    1.3750 0.1002E+07 0.1368E+07 0.9994E+06 0.8077E+06 0.1162E+07 0.8072E+06
    1.3875 0.1002E+07 0.1369E+07 0.9991E+06 0.8073E+06 0.1163E+07 0.8066E+06
    1.4000 0.1002E+07 0.1370E+07 0.9987E+06 0.8069E+06 0.1164E+07 0.8060E+06
    1.4125 0.1002E+07 0.1370E+07 0.9984E+06 0.8065E+06 0.1165E+07 0.8054E+06
    1.4250 0.1001E+07 0.1371E+07 0.9981E+06 0.8060E+06 0.1166E+07 0.8048E+06
    1.4375 0.1001E+07 0.1372E+07 0.9978E+06 0.8056E+06 0.1167E+07 0.8042E+06
    1.4500 0.1001E+07 0.1373E+07 0.9974E+06 0.8051E+06 0.1169E+07 0.8035E+06
    1.4625 0.1000E+07 0.1374E+07 0.9971E+06 0.8047E+06 0.1170E+07 0.8029E+06
    1.4750 0.9999E+06 0.1375E+07 0.9968E+06 0.8042E+06 0.1171E+07 0.8022E+06
    1.4875 0.9995E+06 0.1375E+07 0.9965E+06 0.8038E+06 0.1172E+07 0.8016E+06
    1.5000 0.9992E+06 0.1376E+07 0.9961E+06 0.8033E+06 0.1174E+07 0.8009E+06
    1.5125 0.9988E+06 0.1377E+07 0.9958E+06 0.8029E+06 0.1175E+07 0.8002E+06
    1.5250 0.9984E+06 0.1378E+07 0.9955E+06 0.8024E+06 0.1176E+07 0.7996E+06
    1.5375 0.9980E+06 0.1379E+07 0.9951E+06 0.8020E+06 0.1177E+07 0.7989E+06
    1.5500 0.9976E+06 0.1380E+07 0.9948E+06 0.8016E+06 0.1179E+07 0.7983E+06
    1.5625 0.9972E+06 0.1381E+07 0.9944E+06 0.8011E+06 0.1180E+07 0.7977E+06
    1.5750 0.9968E+06 0.1382E+07 0.9940E+06 0.8007E+06 0.1181E+07 0.7971E+06
    1.5875 0.9964E+06 0.1383E+07 0.9936E+06 0.8003E+06 0.1182E+07 0.7965E+06
    1.6000 0.9960E+06 0.1384E+07 0.9932E+06 0.7999E+06 0.1183E+07 0.7959E+06
    1.6125 0.9956E+06 0.1385E+07 0.9928E+06 0.7994E+06 0.1185E+07 0.7953E+06
    1.6250 0.9952E+06 0.1386E+07 0.9924E+06 0.7990E+06 0.1186E+07 0.7947E+06
    1.6375 0.9948E+06 0.1387E+07 0.9919E+06 0.7986E+06 0.1187E+07 0.7942E+06
    1.6500 0.9943E+06 0.1389E+07 0.9915E+06 0.7982E+06 0.1188E+07 0.7937E+06
    1.6625 0.9939E+06 0.1390E+07 0.9910E+06 0.7978E+06 0.1189E+07 0.7931E+06
    1.6750 0.9935E+06 0.1391E+07 0.9906E+06 0.7974E+06 0.1190E+07 0.7926E+06
    1.6875 0.9931E+06 0.1392E+07 0.9901E+06 0.7969E+06 0.1192E+07 0.7922E+06
    1.7000 0.9927E+06 0.1393E+07 0.9896E+06 0.7965E+06 0.1193E+07 0.7917E+06
    1.7125 0.9923E+06 0.1394E+07 0.9891E+06 0.7961E+06 0.1194E+07 0.7912E+06
    1.7250 0.9919E+06 0.1395E+07 0.9887E+06 0.7957E+06 0.1195E+07 0.7908E+06
    1.7375 0.9915E+06 0.1396E+07 0.9882E+06 0.7953E+06 0.1196E+07 0.7904E+06
    1.7500 0.9911E+06 0.1398E+07 0.9877E+06 0.7949E+06 0.1197E+07 0.7900E+06
    1.7625 0.9908E+06 0.1399E+07 0.9873E+06 0.7945E+06 0.1198E+07 0.7896E+06
    1.7750 0.9904E+06 0.1400E+07 0.9868E+06 0.7941E+06 0.1199E+07 0.7892E+06
    1.7875 0.9901E+06 0.1401E+07 0.9864E+06 0.7937E+06 0.1200E+07 0.7888E+06
    1.8000 0.9898E+06 0.1402E+07 0.9860E+06 0.7933E+06 0.1201E+07 0.7885E+06
    1.8125 0.9894E+06 0.1403E+07 0.9856E+06 0.7929E+06 0.1202E+07 0.7881E+06
    1.8250 0.9891E+06 0.1404E+07 0.9852E+06 0.7925E+06 0.1203E+07 0.7878E+06
    1.8375 0.9888E+06 0.1405E+07 0.9848E+06 0.7921E+06 0.1204E+07 0.7875E+06
    1.8500 0.9886E+06 0.1406E+07 0.9844E+06 0.7917E+06 0.1205E+07 0.7871E+06
    1.8625 0.9883E+06 0.1407E+07 0.9841E+06 0.7913E+06 0.1206E+07 0.7868E+06
    1.8750 0.9880E+06 0.1408E+07 0.9837E+06 0.7910E+06 0.1207E+07 0.7865E+06
    1.8875 0.9878E+06 0.1409E+07 0.9834E+06 0.7906E+06 0.1208E+07 0.7862E+06
    1.9000 0.9875E+06 0.1409E+07 0.9831E+06 0.7902E+06 0.1209E+07 0.7859E+06
    1.9125 0.9873E+06 0.1410E+07 0.9829E+06 0.7899E+06 0.1210E+07 0.7856E+06
    1.9250 0.9871E+06 0.1411E+07 0.9826E+06 0.7895E+06 0.1211E+07 0.7853E+06
    1.9375 0.9869E+06 0.1412E+07 0.9824E+06 0.7892E+06 0.1212E+07 0.7851E+06
    1.9500 0.9867E+06 0.1413E+07 0.9822E+06 0.7889E+06 0.1213E+07 0.7848E+06
    1.9625 0.9865E+06 0.1413E+07 0.9821E+06 0.7886E+06 0.1214E+07 0.7845E+06
    1.9750 0.9863E+06 0.1414E+07 0.9819E+06 0.7883E+06 0.1215E+07 0.7843E+06
    1.9875 0.9862E+06 0.1415E+07 0.9818E+06 0.7880E+06 0.1216E+07 0.7840E+06
    2.0000 0.9860E+06 0.1415E+07 0.9818E+06 0.7878E+06 0.1217E+07 0.7838E+06
    2.0125 0.9859E+06 0.1416E+07 0.9817E+06 0.7875E+06 0.1217E+07 0.7835E+06
    2.0250 0.9858E+06 0.1416E+07 0.9817E+06 0.7873E+06 0.1218E+07 0.7833E+06
    2.0375 0.9857E+06 0.1417E+07 0.9817E+06 0.7871E+06 0.1219E+07 0.7831E+06
    2.0500 0.9856E+06 0.1417E+07 0.9817E+06 0.7869E+06 0.1220E+07 0.7829E+06
    2.0625 0.9855E+06 0.1418E+07 0.9817E+06 0.7867E+06 0.1221E+07 0.7828E+06
    2.0750 0.9854E+06 0.1418E+07 0.9818E+06 0.7865E+06 0.1221E+07 0.7826E+06
    2.0875 0.9853E+06 0.1419E+07 0.9819E+06 0.7864E+06 0.1222E+07 0.7825E+06
    2.1000 0.9853E+06 0.1419E+07 0.9820E+06 0.7862E+06 0.1223E+07 0.7824E+06
    2.1125 0.9853E+06 0.1419E+07 0.9821E+06 0.7861E+06 0.1223E+07 0.7823E+06
    2.1250 0.9852E+06 0.1420E+07 0.9822E+06 0.7860E+06 0.1224E+07 0.7822E+06
    2.1375 0.9852E+06 0.1420E+07 0.9823E+06 0.7860E+06 0.1224E+07 0.7822E+06
    2.1500 0.9852E+06 0.1420E+07 0.9824E+06 0.7859E+06 0.1225E+07 0.7822E+06
    2.1625 0.9852E+06 0.1420E+07 0.9826E+06 0.7859E+06 0.1225E+07 0.7822E+06
    2.1750 0.9852E+06 0.1421E+07 0.9827E+06 0.7859E+06 0.1226E+07 0.7822E+06
    2.1875 0.9852E+06 0.1421E+07 0.9829E+06 0.7859E+06 0.1226E+07 0.7822E+06
    2.2000 0.9852E+06 0.1421E+07 0.9831E+06 0.7859E+06 0.1226E+07 0.7823E+06
    2.2125 0.9853E+06 0.1421E+07 0.9833E+06 0.7859E+06 0.1227E+07 0.7824E+06
    2.2250 0.9854E+06 0.1421E+07 0.9834E+06 0.7860E+06 0.1227E+07 0.7826E+06
    2.2375 0.9854E+06 0.1422E+07 0.9836E+06 0.7860E+06 0.1227E+07 0.7827E+06
    2.2500 0.9855E+06 0.1422E+07 0.9838E+06 0.7861E+06 0.1227E+07 0.7829E+06
    2.2625 0.9856E+06 0.1422E+07 0.9840E+06 0.7862E+06 0.1227E+07 0.7832E+06
    2.2750 0.9858E+06 0.1422E+07 0.9842E+06 0.7864E+06 0.1227E+07 0.7834E+06
    2.2875 0.9859E+06 0.1422E+07 0.9845E+06 0.7865E+06 0.1227E+07 0.7837E+06
    2.3000 0.9860E+06 0.1422E+07 0.9847E+06 0.7866E+06 0.1227E+07 0.7840E+06
    2.3125 0.9862E+06 0.1422E+07 0.9849E+06 0.7868E+06 0.1227E+07 0.7844E+06
    2.3250 0.9864E+06 0.1422E+07 0.9852E+06 0.7870E+06 0.1227E+07 0.7847E+06
    2.3375 0.9865E+06 0.1422E+07 0.9854E+06 0.7872E+06 0.1227E+07 0.7851E+06
    2.3500 0.9867E+06 0.1422E+07 0.9857E+06 0.7874E+06 0.1227E+07 0.7855E+06
    2.3625 0.9869E+06 0.1422E+07 0.9859E+06 0.7877E+06 0.1227E+07 0.7860E+06
    2.3750 0.9871E+06 0.1422E+07 0.9862E+06 0.7879E+06 0.1226E+07 0.7864E+06
    2.3875 0.9874E+06 0.1422E+07 0.9865E+06 0.7882E+06 0.1226E+07 0.7869E+06
    2.4000 0.9876E+06 0.1421E+07 0.9868E+06 0.7885E+06 0.1226E+07 0.7874E+06
    2.4125 0.9879E+06 0.1421E+07 0.9871E+06 0.7888E+06 0.1225E+07 0.7879E+06
    2.4250 0.9881E+06 0.1421E+07 0.9874E+06 0.7891E+06 0.1225E+07 0.7884E+06
    2.4375 0.9884E+06 0.1421E+07 0.9877E+06 0.7894E+06 0.1225E+07 0.7889E+06
    2.4500 0.9886E+06 0.1421E+07 0.9880E+06 0.7897E+06 0.1224E+07 0.7895E+06
    2.4625 0.9889E+06 0.1420E+07 0.9883E+06 0.7901E+06 0.1224E+07 0.7900E+06
    2.4750 0.9892E+06 0.1420E+07 0.9887E+06 0.7904E+06 0.1223E+07 0.7905E+06
    2.4875 0.9895E+06 0.1420E+07 0.9891E+06 0.7908E+06 0.1223E+07 0.7911E+06
    2.5000 0.9898E+06 0.1419E+07 0.9895E+06 0.7912E+06 0.1222E+07 0.7917E+06
    2.5125 0.9901E+06 0.1419E+07 0.9899E+06 0.7916E+06 0.1221E+07 0.7922E+06
    2.5250 0.9904E+06 0.1418E+07 0.9903E+06 0.7920E+06 0.1221E+07 0.7928E+06
    2.5375 0.9908E+06 0.1418E+07 0.9907E+06 0.7924E+06 0.1220E+07 0.7933E+06
    2.5500 0.9911E+06 0.1417E+07 0.9912E+06 0.7928E+06 0.1220E+07 0.7939E+06
    2.5625 0.9914E+06 0.1417E+07 0.9917E+06 0.7932E+06 0.1219E+07 0.7945E+06
    2.5750 0.9918E+06 0.1416E+07 0.9921E+06 0.7937E+06 0.1218E+07 0.7950E+06
    2.5875 0.9921E+06 0.1416E+07 0.9926E+06 0.7941E+06 0.1218E+07 0.7956E+06
    2.6000 0.9925E+06 0.1415E+07 0.9931E+06 0.7946E+06 0.1217E+07 0.7961E+06
    2.6125 0.9928E+06 0.1414E+07 0.9937E+06 0.7951E+06 0.1216E+07 0.7967E+06
    2.6250 0.9932E+06 0.1414E+07 0.9942E+06 0.7955E+06 0.1216E+07 0.7973E+06
    2.6375 0.9935E+06 0.1413E+07 0.9947E+06 0.7960E+06 0.1215E+07 0.7978E+06
    2.6500 0.9939E+06 0.1412E+07 0.9952E+06 0.7965E+06 0.1214E+07 0.7984E+06
    2.6625 0.9942E+06 0.1412E+07 0.9958E+06 0.7970E+06 0.1213E+07 0.7989E+06
    2.6750 0.9946E+06 0.1411E+07 0.9963E+06 0.7975E+06 0.1212E+07 0.7995E+06
    2.6875 0.9950E+06 0.1410E+07 0.9969E+06 0.7980E+06 0.1212E+07 0.8000E+06
    2.7000 0.9953E+06 0.1409E+07 0.9974E+06 0.7984E+06 0.1211E+07 0.8005E+06
    2.7125 0.9957E+06 0.1409E+07 0.9979E+06 0.7989E+06 0.1210E+07 0.8011E+06
    2.7250 0.9961E+06 0.1408E+07 0.9985E+06 0.7994E+06 0.1209E+07 0.8016E+06
    2.7375 0.9965E+06 0.1407E+07 0.9990E+06 0.7999E+06 0.1208E+07 0.8021E+06
    2.7500 0.9968E+06 0.1406E+07 0.9995E+06 0.8004E+06 0.1207E+07 0.8027E+06
    2.7625 0.9972E+06 0.1406E+07 0.1000E+07 0.8009E+06 0.1207E+07 0.8032E+06
    2.7750 0.9976E+06 0.1405E+07 0.1001E+07 0.8014E+06 0.1206E+07 0.8037E+06
    2.7875 0.9980E+06 0.1404E+07 0.1001E+07 0.8018E+06 0.1205E+07 0.8043E+06
    2.8000 0.9984E+06 0.1403E+07 0.1002E+07 0.8023E+06 0.1204E+07 0.8048E+06
    2.8125 0.9987E+06 0.1402E+07 0.1002E+07 0.8028E+06 0.1203E+07 0.8053E+06
    2.8250 0.9991E+06 0.1401E+07 0.1003E+07 0.8032E+06 0.1202E+07 0.8058E+06
    2.8375 0.9995E+06 0.1400E+07 0.1003E+07 0.8037E+06 0.1201E+07 0.8064E+06
    2.8500 0.9999E+06 0.1400E+07 0.1003E+07 0.8041E+06 0.1200E+07 0.8069E+06
    2.8625 0.1000E+07 0.1399E+07 0.1004E+07 0.8045E+06 0.1199E+07 0.8074E+06
    2.8750 0.1001E+07 0.1398E+07 0.1004E+07 0.8050E+06 0.1198E+07 0.8079E+06
    2.8875 0.1001E+07 0.1397E+07 0.1005E+07 0.8054E+06 0.1197E+07 0.8085E+06
    2.9000 0.1001E+07 0.1396E+07 0.1005E+07 0.8058E+06 0.1196E+07 0.8090E+06
    2.9125 0.1002E+07 0.1395E+07 0.1005E+07 0.8062E+06 0.1195E+07 0.8095E+06
    2.9250 0.1002E+07 0.1395E+07 0.1006E+07 0.8066E+06 0.1194E+07 0.8100E+06
    2.9375 0.1002E+07 0.1394E+07 0.1006E+07 0.8069E+06 0.1193E+07 0.8105E+06
    2.9500 0.1003E+07 0.1393E+07 0.1006E+07 0.8073E+06 0.1192E+07 0.8109E+06
    2.9625 0.1003E+07 0.1392E+07 0.1007E+07 0.8077E+06 0.1192E+07 0.8114E+06
    2.9750 0.1003E+07 0.1392E+07 0.1007E+07 0.8080E+06 0.1191E+07 0.8119E+06
    2.9875 0.1004E+07 0.1391E+07 0.1007E+07 0.8083E+06 0.1190E+07 0.8123E+06
    3.0000 0.1004E+07 0.1390E+07 0.1007E+07 0.8087E+06 0.1189E+07 0.8127E+06
    3.0125 0.1004E+07 0.1389E+07 0.1008E+07 0.8090E+06 0.1188E+07 0.8132E+06
    3.0250 0.1005E+07 0.1388E+07 0.1008E+07 0.8093E+06 0.1187E+07 0.8135E+06
    3.0375 0.1005E+07 0.1388E+07 0.1008E+07 0.8096E+06 0.1186E+07 0.8139E+06
    3.0500 0.1005E+07 0.1387E+07 0.1008E+07 0.8099E+06 0.1185E+07 0.8143E+06
    3.0625 0.1005E+07 0.1386E+07 0.1008E+07 0.8102E+06 0.1184E+07 0.8146E+06
    3.0750 0.1006E+07 0.1386E+07 0.1009E+07 0.8105E+06 0.1183E+07 0.8149E+06
    3.0875 0.1006E+07 0.1385E+07 0.1009E+07 0.8107E+06 0.1182E+07 0.8152E+06
    3.1000 0.1006E+07 0.1384E+07 0.1009E+07 0.8110E+06 0.1181E+07 0.8155E+06
    3.1125 0.1006E+07 0.1383E+07 0.1009E+07 0.8112E+06 0.1180E+07 0.8158E+06
    3.1250 0.1007E+07 0.1383E+07 0.1009E+07 0.8114E+06 0.1180E+07 0.8160E+06
    3.1375 0.1007E+07 0.1382E+07 0.1009E+07 0.8117E+06 0.1179E+07 0.8162E+06
    3.1500 0.1007E+07 0.1381E+07 0.1009E+07 0.8119E+06 0.1178E+07 0.8164E+06
    3.1625 0.1007E+07 0.1381E+07 0.1009E+07 0.8121E+06 0.1177E+07 0.8165E+06
    3.1750 0.1007E+07 0.1380E+07 0.1010E+07 0.8123E+06 0.1176E+07 0.8167E+06
    3.1875 0.1007E+07 0.1380E+07 0.1010E+07 0.8124E+06 0.1176E+07 0.8168E+06
