
Predictions were generated on 03-Feb-2021 at 16:01:44 using AA AeroAcoustics (v1.00.00, 18-Aug-2016)

Number of observers      :    2;  Number of frequencies    :   34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
         5.0000	  5.996275E+001	  5.897698E+001	  5.777863E+001	  5.659591E+001	  5.532016E+001	  5.391237E+001	  5.240164E+001	  5.101252E+001	  4.975065E+001	  4.887094E+001	  4.865810E+001	  4.891040E+001	  4.894387E+001	  4.795753E+001	  4.611208E+001	  4.437852E+001	  4.319250E+001	  4.341141E+001	  4.670429E+001	  5.007587E+001	  5.172834E+001	  5.202847E+001	  3.732285E+001	  3.175324E+001	  2.987622E+001	  2.804304E+001	  2.599400E+001	  2.407312E+001	  2.204466E+001	  1.986615E+001	  1.773210E+001	  1.548496E+001	  1.284805E+001	  1.031021E+001	  4.190475E+001	  4.094979E+001	  3.980034E+001	  3.868824E+001	  3.753525E+001	  3.635515E+001	  3.522564E+001	  3.431994E+001	  3.362314E+001	  3.322969E+001	  3.314785E+001	  3.322159E+001	  3.299106E+001	  3.208493E+001	  3.110457E+001	  2.974231E+001	  2.890198E+001	  2.932526E+001	  3.155476E+001	  3.314151E+001	  3.748044E+001	  3.809526E+001	  2.306695E+001	  1.689774E+001	  1.495328E+001	  1.311953E+001	  1.106856E+001	  9.177134E+000	  7.201457E+000	  5.092646E+000	  3.034091E+000	  8.702120E-001	 -1.668919E+000	 -4.116906E+000
         5.1000	  5.988888E+001	  5.890256E+001	  5.770380E+001	  5.652111E+001	  5.524628E+001	  5.384138E+001	  5.233654E+001	  5.095384E+001	  4.969645E+001	  4.881047E+001	  4.856731E+001	  4.878210E+001	  4.886560E+001	  4.795035E+001	  4.612543E+001	  4.439814E+001	  4.321971E+001	  4.341292E+001	  4.656009E+001	  5.004436E+001	  5.232412E+001	  5.207898E+001	  3.735183E+001	  3.174859E+001	  2.986735E+001	  2.803298E+001	  2.598336E+001	  2.406182E+001	  2.203251E+001	  1.985309E+001	  1.771816E+001	  1.547014E+001	  1.283221E+001	  1.029338E+001	  4.215655E+001	  4.121780E+001	  4.008387E+001	  3.897950E+001	  3.781839E+001	  3.659586E+001	  3.535865E+001	  3.425507E+001	  3.332940E+001	  3.284874E+001	  3.283524E+001	  3.352644E+001	  3.371741E+001	  3.248327E+001	  3.188344E+001	  2.968834E+001	  2.795941E+001	  2.751510E+001	  2.931380E+001	  3.371150E+001	  3.905290E+001	  3.840327E+001	  2.337635E+001	  1.713995E+001	  1.515350E+001	  1.331716E+001	  1.129373E+001	  9.441361E+000	  7.506371E+000	  5.432697E+000	  3.398004E+000	  1.248553E+000	 -1.285260E+000	 -3.736889E+000
         5.2000	  5.987517E+001	  5.888867E+001	  5.768986E+001	  5.650745E+001	  5.523363E+001	  5.383162E+001	  5.233394E+001	  5.096382E+001	  4.972919E+001	  4.887564E+001	  4.865197E+001	  4.883091E+001	  4.884584E+001	  4.792688E+001	  4.614239E+001	  4.442467E+001	  4.328854E+001	  4.356144E+001	  4.671103E+001	  4.999769E+001	  5.254940E+001	  5.214571E+001	  3.740490E+001	  3.177948E+001	  2.989599E+001	  2.806193E+001	  2.601253E+001	  2.409098E+001	  2.206153E+001	  1.988187E+001	  1.774671E+001	  1.549847E+001	  1.286035E+001	  1.032141E+001	  4.241666E+001	  4.149070E+001	  4.036943E+001	  3.927252E+001	  3.810751E+001	  3.686103E+001	  3.559049E+001	  3.441130E+001	  3.380089E+001	  3.424457E+001	  3.447659E+001	  3.502258E+001	  3.471367E+001	  3.314871E+001	  3.222018E+001	  2.973027E+001	  2.765852E+001	  2.677419E+001	  2.876554E+001	  3.444058E+001	  3.984933E+001	  3.864915E+001	  2.360397E+001	  1.738268E+001	  1.543290E+001	  1.361973E+001	  1.161386E+001	  9.770720E+000	  7.840186E+000	  5.767041E+000	  3.729407E+000	  1.573837E+000	 -9.700199E-001	 -3.433059E+000
         5.3000	  5.991341E+001	  5.892706E+001	  5.772834E+001	  5.654589E+001	  5.527182E+001	  5.386944E+001	  5.237321E+001	  5.101193E+001	  4.980251E+001	  4.900052E+001	  4.883779E+001	  4.900297E+001	  4.886171E+001	  4.788242E+001	  4.618021E+001	  4.446915E+001	  4.335304E+001	  4.372973E+001	  4.706533E+001	  5.001824E+001	  5.209755E+001	  5.213332E+001	  3.741577E+001	  3.182867E+001	  2.995053E+001	  2.811752E+001	  2.606853E+001	  2.414721E+001	  2.211790E+001	  1.993838E+001	  1.780340E+001	  1.555548E+001	  1.291789E+001	  1.037958E+001	  4.268150E+001	  4.176569E+001	  4.065499E+001	  3.956733E+001	  3.840271E+001	  3.720132E+001	  3.598182E+001	  3.473648E+001	  3.397003E+001	  3.358615E+001	  3.344116E+001	  3.393426E+001	  3.398851E+001	  3.284618E+001	  3.157947E+001	  2.928664E+001	  2.737734E+001	  2.665724E+001	  2.950410E+001	  3.496214E+001	  3.923670E+001	  3.876384E+001	  2.371325E+001	  1.755136E+001	  1.565626E+001	  1.387139E+001	  1.187744E+001	  1.003521E+001	  8.101017E+000	  6.022125E+000	  3.978101E+000	  1.815445E+000	 -7.367038E-001	 -3.207242E+000
         5.4000	  5.995344E+001	  5.896735E+001	  5.776876E+001	  5.658611E+001	  5.531112E+001	  5.390640E+001	  5.240511E+001	  5.103947E+001	  4.982364E+001	  4.903109E+001	  4.890293E+001	  4.911603E+001	  4.895156E+001	  4.793285E+001	  4.622249E+001	  4.449909E+001	  4.337633E+001	  4.376858E+001	  4.719902E+001	  5.015157E+001	  5.177247E+001	  5.215219E+001	  3.744942E+001	  3.188570E+001	  3.001043E+001	  2.817790E+001	  2.612903E+001	  2.420791E+001	  2.217893E+001	  1.999984E+001	  1.786533E+001	  1.561795E+001	  1.298103E+001	  1.044341E+001	  4.298174E+001	  4.207360E+001	  4.097043E+001	  3.988620E+001	  3.872006E+001	  3.744611E+001	  3.610056E+001	  3.484759E+001	  3.380077E+001	  3.320818E+001	  3.318046E+001	  3.377332E+001	  3.396005E+001	  3.294847E+001	  3.143220E+001	  2.923047E+001	  2.743367E+001	  2.692890E+001	  3.014941E+001	  3.539954E+001	  3.844671E+001	  3.878212E+001	  2.375701E+001	  1.766552E+001	  1.579166E+001	  1.401512E+001	  1.202203E+001	  1.017425E+001	  8.231411E+000	  6.142473E+000	  4.088732E+000	  1.916398E+000	 -6.459745E-001	 -3.124895E+000
         5.5000	  5.995217E+001	  5.896606E+001	  5.776741E+001	  5.658461E+001	  5.530927E+001	  5.390354E+001	  5.239980E+001	  5.102515E+001	  4.979334E+001	  4.895976E+001	  4.879574E+001	  4.905669E+001	  4.906658E+001	  4.809555E+001	  4.628039E+001	  4.454032E+001	  4.339813E+001	  4.363422E+001	  4.696889E+001	  5.029406E+001	  5.175114E+001	  5.220993E+001	  3.750502E+001	  3.193710E+001	  3.006101E+001	  2.822835E+001	  2.617938E+001	  2.425848E+001	  2.222998E+001	  2.005150E+001	  1.791757E+001	  1.567067E+001	  1.303417E+001	  1.049684E+001	  4.329635E+001	  4.239210E+001	  4.129232E+001	  4.020852E+001	  3.904190E+001	  3.775943E+001	  3.638752E+001	  3.511432E+001	  3.398970E+001	  3.329175E+001	  3.325374E+001	  3.384462E+001	  3.421163E+001	  3.330607E+001	  3.152245E+001	  2.936250E+001	  2.763200E+001	  2.713863E+001	  3.033237E+001	  3.575496E+001	  3.829403E+001	  3.866277E+001	  2.369860E+001	  1.772388E+001	  1.585789E+001	  1.407589E+001	  1.207671E+001	  1.021769E+001	  8.260043E+000	  6.154423E+000	  4.084631E+000	  1.896235E+000	 -6.834218E-001	 -3.177068E+000
         5.6000	  5.993236E+001	  5.894621E+001	  5.774762E+001	  5.656505E+001	  5.529029E+001	  5.388574E+001	  5.238395E+001	  5.101154E+001	  4.978200E+001	  4.894816E+001	  4.878041E+001	  4.907655E+001	  4.916657E+001	  4.819476E+001	  4.632885E+001	  4.461375E+001	  4.344555E+001	  4.359739E+001	  4.686494E+001	  5.034412E+001	  5.200851E+001	  5.232441E+001	  3.759531E+001	  3.198741E+001	  3.010697E+001	  2.827504E+001	  2.622678E+001	  2.430668E+001	  2.227909E+001	  2.010150E+001	  1.796825E+001	  1.572188E+001	  1.308578E+001	  1.054870E+001	  4.357960E+001	  4.267539E+001	  4.157477E+001	  4.048893E+001	  3.931914E+001	  3.803097E+001	  3.664960E+001	  3.537161E+001	  3.423513E+001	  3.353575E+001	  3.354976E+001	  3.418574E+001	  3.460383E+001	  3.367912E+001	  3.174212E+001	  2.963701E+001	  2.795266E+001	  2.750916E+001	  3.085556E+001	  3.607381E+001	  3.870678E+001	  3.856421E+001	  2.367040E+001	  1.781582E+001	  1.594931E+001	  1.415553E+001	  1.214706E+001	  1.027375E+001	  8.297829E+000	  6.171720E+000	  4.082230E+000	  1.874086E+000	 -7.269645E-001	 -3.239090E+000
         5.7000	  5.993065E+001	  5.894469E+001	  5.774642E+001	  5.656438E+001	  5.529059E+001	  5.388782E+001	  5.238919E+001	  5.102302E+001	  4.979896E+001	  4.897863E+001	  4.882421E+001	  4.912572E+001	  4.921161E+001	  4.822855E+001	  4.636330E+001	  4.464848E+001	  4.349603E+001	  4.365346E+001	  4.688222E+001	  5.036947E+001	  5.242194E+001	  5.245278E+001	  3.769223E+001	  3.203147E+001	  3.014508E+001	  2.831390E+001	  2.626612E+001	  2.434649E+001	  2.231944E+001	  2.014242E+001	  1.800969E+001	  1.576381E+001	  1.312826E+001	  1.059170E+001	  4.375879E+001	  4.285239E+001	  4.174878E+001	  4.065963E+001	  3.948619E+001	  3.819421E+001	  3.681056E+001	  3.553830E+001	  3.442035E+001	  3.376632E+001	  3.386089E+001	  3.454700E+001	  3.495826E+001	  3.401030E+001	  3.203509E+001	  2.997502E+001	  2.835273E+001	  2.799176E+001	  3.150107E+001	  3.642466E+001	  3.912915E+001	  3.856419E+001	  2.372696E+001	  1.795710E+001	  1.608290E+001	  1.427587E+001	  1.225598E+001	  1.036711E+001	  8.372340E+000	  6.225885E+000	  4.117446E+000	  1.890850E+000	 -7.296122E-001	 -3.258036E+000
         5.8000	  5.994228E+001	  5.895640E+001	  5.775824E+001	  5.657631E+001	  5.530269E+001	  5.390039E+001	  5.240303E+001	  5.103937E+001	  4.981818E+001	  4.899961E+001	  4.883531E+001	  4.908609E+001	  4.913884E+001	  4.819222E+001	  4.635692E+001	  4.465119E+001	  4.351953E+001	  4.372461E+001	  4.692780E+001	  5.030385E+001	  5.233646E+001	  5.242069E+001	  3.767239E+001	  3.203336E+001	  3.015006E+001	  2.831883E+001	  2.627081E+001	  2.435097E+001	  2.232371E+001	  2.014654E+001	  1.801379E+001	  1.576800E+001	  1.313268E+001	  1.059639E+001	  4.378021E+001	  4.287034E+001	  4.176271E+001	  4.067002E+001	  3.949406E+001	  3.820268E+001	  3.682723E+001	  3.557539E+001	  3.449167E+001	  3.388172E+001	  3.401539E+001	  3.468964E+001	  3.511049E+001	  3.424160E+001	  3.232231E+001	  3.033247E+001	  2.879673E+001	  2.853673E+001	  3.200869E+001	  3.667339E+001	  3.867799E+001	  3.845638E+001	  2.370968E+001	  1.807729E+001	  1.620162E+001	  1.438074E+001	  1.234736E+001	  1.044171E+001	  8.427648E+000	  6.261154E+000	  4.134798E+000	  1.891504E+000	 -7.456667E-001	 -3.287370E+000
         5.9000	  5.995933E+001	  5.897346E+001	  5.777524E+001	  5.659310E+001	  5.531901E+001	  5.391591E+001	  5.241760E+001	  5.105165E+001	  4.983388E+001	  4.901798E+001	  4.885706E+001	  4.908218E+001	  4.906682E+001	  4.811748E+001	  4.632659E+001	  4.459830E+001	  4.348610E+001	  4.375250E+001	  4.705553E+001	  5.029673E+001	  5.202295E+001	  5.229724E+001	  3.758313E+001	  3.200290E+001	  3.012730E+001	  2.829585E+001	  2.624795E+001	  2.432817E+001	  2.230084E+001	  2.012350E+001	  1.799055E+001	  1.574455E+001	  1.310895E+001	  1.057231E+001	  4.366806E+001	  4.275280E+001	  4.163953E+001	  4.054293E+001	  3.936658E+001	  3.808405E+001	  3.673608E+001	  3.553508E+001	  3.452814E+001	  3.400049E+001	  3.418243E+001	  3.483954E+001	  3.523166E+001	  3.443452E+001	  3.262115E+001	  3.068985E+001	  2.928682E+001	  2.917698E+001	  3.258182E+001	  3.699316E+001	  3.798908E+001	  3.826735E+001	  2.364293E+001	  1.818959E+001	  1.631601E+001	  1.447998E+001	  1.243203E+001	  1.050836E+001	  8.473404E+000	  6.285023E+000	  4.138994E+000	  1.877338E+000	 -7.781835E-001	 -3.334447E+000
         6.0000	  5.997403E+001	  5.898828E+001	  5.779015E+001	  5.660804E+001	  5.533388E+001	  5.393046E+001	  5.243091E+001	  5.106235E+001	  4.983554E+001	  4.901359E+001	  4.885181E+001	  4.911932E+001	  4.912818E+001	  4.813247E+001	  4.629389E+001	  4.454681E+001	  4.337177E+001	  4.366980E+001	  4.698098E+001	  5.026859E+001	  5.193463E+001	  5.223557E+001	  3.753330E+001	  3.197347E+001	  3.010089E+001	  2.826990E+001	  2.622312E+001	  2.430454E+001	  2.227834E+001	  2.010190E+001	  1.796949E+001	  1.572369E+001	  1.308792E+001	  1.055078E+001	  4.350242E+001	  4.257902E+001	  4.145774E+001	  4.035686E+001	  3.918392E+001	  3.792364E+001	  3.663276E+001	  3.553259E+001	  3.467434E+001	  3.433022E+001	  3.463995E+001	  3.535461E+001	  3.572459E+001	  3.487507E+001	  3.304383E+001	  3.117842E+001	  2.983547E+001	  2.996217E+001	  3.326855E+001	  3.731072E+001	  3.783839E+001	  3.818742E+001	  2.369137E+001	  1.841012E+001	  1.653496E+001	  1.468297E+001	  1.262127E+001	  1.067968E+001	  8.622899E+000	  6.410519E+000	  4.241800E+000	  1.957857E+000	 -7.211969E-001	 -3.297212E+000
         6.1000	  5.998196E+001	  5.899640E+001	  5.779850E+001	  5.661667E+001	  5.534287E+001	  5.393994E+001	  5.244117E+001	  5.107439E+001	  4.985191E+001	  4.903800E+001	  4.888655E+001	  4.919769E+001	  4.922019E+001	  4.815882E+001	  4.627166E+001	  4.452940E+001	  4.334862E+001	  4.361145E+001	  4.694937E+001	  5.022169E+001	  5.191986E+001	  5.223895E+001	  3.752913E+001	  3.195685E+001	  3.008350E+001	  2.825374E+001	  2.620846E+001	  2.429135E+001	  2.226659E+001	  2.009139E+001	  1.795980E+001	  1.571449E+001	  1.307889E+001	  1.054166E+001	  4.336057E+001	  4.242782E+001	  4.129830E+001	  4.019530E+001	  3.903333E+001	  3.781532E+001	  3.662618E+001	  3.569645E+001	  3.509908E+001	  3.506647E+001	  3.561540E+001	  3.644573E+001	  3.668127E+001	  3.561155E+001	  3.371321E+001	  3.195345E+001	  3.074031E+001	  3.103220E+001	  3.451914E+001	  3.772726E+001	  3.770044E+001	  3.833145E+001	  2.397318E+001	  1.885716E+001	  1.697577E+001	  1.510737E+001	  1.303198E+001	  1.107175E+001	  8.991596E+000	  6.752775E+000	  4.558308E+000	  2.248359E+000	 -4.588805E-001	 -3.059081E+000
         6.2000	  5.999150E+001	  5.900624E+001	  5.780874E+001	  5.662731E+001	  5.535396E+001	  5.395146E+001	  5.245318E+001	  5.109096E+001	  4.987575E+001	  4.907654E+001	  4.895476E+001	  4.928241E+001	  4.924998E+001	  4.812807E+001	  4.624872E+001	  4.453026E+001	  4.339266E+001	  4.357704E+001	  4.705266E+001	  5.018090E+001	  5.212023E+001	  5.228804E+001	  3.755575E+001	  3.194565E+001	  3.006814E+001	  2.823937E+001	  2.619482E+001	  2.427832E+001	  2.225414E+001	  2.007945E+001	  1.794825E+001	  1.570327E+001	  1.306801E+001	  1.053111E+001	  4.322166E+001	  4.228118E+001	  4.114706E+001	  4.004888E+001	  3.891221E+001	  3.776664E+001	  3.673343E+001	  3.603653E+001	  3.575692E+001	  3.604441E+001	  3.682152E+001	  3.772614E+001	  3.779874E+001	  3.654609E+001	  3.465863E+001	  3.305470E+001	  3.202940E+001	  3.231037E+001	  3.603094E+001	  3.843752E+001	  3.748587E+001	  3.866926E+001	  2.447126E+001	  1.952684E+001	  1.763256E+001	  1.574224E+001	  1.364695E+001	  1.166148E+001	  9.550952E+000	  7.278724E+000	  5.052529E+000	  2.711265E+000	 -2.913000E-002	 -2.657116E+000
         6.3000	  5.999363E+001	  5.900852E+001	  5.781115E+001	  5.662983E+001	  5.535645E+001	  5.395350E+001	  5.245340E+001	  5.108562E+001	  4.985824E+001	  4.903899E+001	  4.891147E+001	  4.920414E+001	  4.918273E+001	  4.808558E+001	  4.621207E+001	  4.451297E+001	  4.337278E+001	  4.353738E+001	  4.698604E+001	  5.016703E+001	  5.228671E+001	  5.226769E+001	  3.752904E+001	  3.190813E+001	  3.002889E+001	  2.819963E+001	  2.615447E+001	  2.423742E+001	  2.221274E+001	  2.003766E+001	  1.790622E+001	  1.566113E+001	  1.302588E+001	  1.048908E+001	  4.299546E+001	  4.205160E+001	  4.092213E+001	  3.984598E+001	  3.876966E+001	  3.776495E+001	  3.698334E+001	  3.658353E+001	  3.659060E+001	  3.706908E+001	  3.791315E+001	  3.881345E+001	  3.886978E+001	  3.765683E+001	  3.588178E+001	  3.447411E+001	  3.353886E+001	  3.378651E+001	  3.736324E+001	  3.941329E+001	  3.760062E+001	  3.898119E+001	  2.504034E+001	  2.035235E+001	  1.844207E+001	  1.651720E+001	  1.438905E+001	  1.236484E+001	  1.020934E+001	  7.889025E+000	  5.618384E+000	  3.234376E+000	  4.498374E-001	 -2.214364E+000
         6.4000	  5.998461E+001	  5.899930E+001	  5.780168E+001	  5.662001E+001	  5.534613E+001	  5.394231E+001	  5.244016E+001	  5.106508E+001	  4.982757E+001	  4.898257E+001	  4.879736E+001	  4.906261E+001	  4.906292E+001	  4.802149E+001	  4.616011E+001	  4.443218E+001	  4.327477E+001	  4.350519E+001	  4.685373E+001	  5.008361E+001	  5.208815E+001	  5.213276E+001	  3.741795E+001	  3.183769E+001	  2.996292E+001	  2.813247E+001	  2.608656E+001	  2.416882E+001	  2.214340E+001	  1.996757E+001	  1.783549E+001	  1.558980E+001	  1.295389E+001	  1.041644E+001	  4.267946E+001	  4.174311E+001	  4.064317E+001	  3.963683E+001	  3.871696E+001	  3.802653E+001	  3.771125E+001	  3.773921E+001	  3.802601E+001	  3.857143E+001	  3.932195E+001	  4.008137E+001	  4.014189E+001	  3.908517E+001	  3.749503E+001	  3.620246E+001	  3.537904E+001	  3.576926E+001	  3.885799E+001	  4.058140E+001	  3.843888E+001	  3.922310E+001	  2.573273E+001	  2.143756E+001	  1.950992E+001	  1.753650E+001	  1.536167E+001	  1.328233E+001	  1.106200E+001	  8.671201E+000	  6.334490E+000	  3.886195E+000	  1.034488E+000	 -1.685547E+000
         6.5000	  5.997899E+001	  5.899347E+001	  5.779557E+001	  5.661362E+001	  5.533940E+001	  5.393516E+001	  5.243180E+001	  5.105509E+001	  4.981148E+001	  4.895758E+001	  4.875829E+001	  4.901335E+001	  4.900802E+001	  4.797009E+001	  4.611328E+001	  4.437225E+001	  4.318154E+001	  4.348760E+001	  4.679469E+001	  4.999037E+001	  5.196775E+001	  5.202655E+001	  3.732758E+001	  3.177392E+001	  2.990196E+001	  2.807074E+001	  2.602469E+001	  2.410676E+001	  2.208101E+001	  1.990471E+001	  1.777211E+001	  1.552580E+001	  1.288907E+001	  1.035075E+001	  4.238732E+001	  4.148364E+001	  4.047053E+001	  3.963910E+001	  3.906323E+001	  3.895646E+001	  3.936357E+001	  3.995928E+001	  4.057915E+001	  4.120758E+001	  4.183435E+001	  4.236762E+001	  4.226910E+001	  4.126144E+001	  3.989481E+001	  3.878662E+001	  3.805547E+001	  3.872962E+001	  4.139869E+001	  4.221436E+001	  3.986100E+001	  3.970587E+001	  2.699087E+001	  2.322182E+001	  2.127228E+001	  1.923996E+001	  1.700785E+001	  1.485705E+001	  1.254805E+001	  1.005542E+001	  7.618017E+000	  5.066779E+000	  2.102184E+000	 -7.159298E-001
         6.6000	  5.997629E+001	  5.899070E+001	  5.779275E+001	  5.661079E+001	  5.533673E+001	  5.393303E+001	  5.243124E+001	  5.105772E+001	  4.982129E+001	  4.897833E+001	  4.878794E+001	  4.903513E+001	  4.899412E+001	  4.792962E+001	  4.607795E+001	  4.434808E+001	  4.317909E+001	  4.349094E+001	  4.684047E+001	  4.995078E+001	  5.193348E+001	  5.199099E+001	  3.729126E+001	  3.173606E+001	  2.986386E+001	  2.803281E+001	  2.598711E+001	  2.406941E+001	  2.204377E+001	  1.986745E+001	  1.773471E+001	  1.548816E+001	  1.285109E+001	  1.031239E+001	  4.219889E+001	  4.134894E+001	  4.046185E+001	  3.985313E+001	  3.965046E+001	  4.007282E+001	  4.109980E+001	  4.229801E+001	  4.351892E+001	  4.466313E+001	  4.558434E+001	  4.614859E+001	  4.578390E+001	  4.443226E+001	  4.288885E+001	  4.184799E+001	  4.140185E+001	  4.250403E+001	  4.554636E+001	  4.541390E+001	  4.165751E+001	  4.101294E+001	  2.952701E+001	  2.635448E+001	  2.440392E+001	  2.234082E+001	  2.008246E+001	  1.788657E+001	  1.550938E+001	  1.292461E+001	  1.038163E+001	  7.706753E+000	  4.586989E+000	  1.616096E+000
         6.7000	  5.997022E+001	  5.898467E+001	  5.778678E+001	  5.660492E+001	  5.533102E+001	  5.392771E+001	  5.242783E+001	  5.105986E+001	  4.983832E+001	  4.902550E+001	  4.886982E+001	  4.909007E+001	  4.894717E+001	  4.785352E+001	  4.605201E+001	  4.432439E+001	  4.317210E+001	  4.358704E+001	  4.701482E+001	  4.990316E+001	  5.191685E+001	  5.198838E+001	  3.728356E+001	  3.171954E+001	  2.984636E+001	  2.801565E+001	  2.596995E+001	  2.405204E+001	  2.202605E+001	  1.984937E+001	  1.771634E+001	  1.546962E+001	  1.283251E+001	  1.029394E+001	  4.202119E+001	  4.116584E+001	  4.026895E+001	  3.963330E+001	  3.936128E+001	  3.967421E+001	  4.068342E+001	  4.210828E+001	  4.384705E+001	  4.574051E+001	  4.748118E+001	  4.882433E+001	  4.897481E+001	  4.751202E+001	  4.524062E+001	  4.327451E+001	  4.195020E+001	  4.272095E+001	  4.713093E+001	  4.944953E+001	  4.903443E+001	  4.911429E+001	  3.510508E+001	  3.040734E+001	  2.856203E+001	  2.670588E+001	  2.465649E+001	  2.270897E+001	  2.062919E+001	  1.837743E+001	  1.615789E+001	  1.380970E+001	  1.104515E+001	  8.381093E+000
         6.8000	  5.995897E+001	  5.897345E+001	  5.777558E+001	  5.659370E+001	  5.531964E+001	  5.391575E+001	  5.241443E+001	  5.104644E+001	  4.982084E+001	  4.900677E+001	  4.885913E+001	  4.907984E+001	  4.890655E+001	  4.780813E+001	  4.604521E+001	  4.432171E+001	  4.317335E+001	  4.355610E+001	  4.705135E+001	  4.992751E+001	  5.208709E+001	  5.200432E+001	  3.729172E+001	  3.171433E+001	  2.983899E+001	  2.800777E+001	  2.596127E+001	  2.404250E+001	  2.201567E+001	  1.983824E+001	  1.770472E+001	  1.545771E+001	  1.282054E+001	  1.028211E+001	  4.182021E+001	  4.087258E+001	  3.976580E+001	  3.876262E+001	  3.786282E+001	  3.722423E+001	  3.705905E+001	  3.739049E+001	  3.811465E+001	  3.910901E+001	  4.009362E+001	  4.059086E+001	  3.985831E+001	  3.822817E+001	  3.668495E+001	  3.560117E+001	  3.520840E+001	  3.653137E+001	  4.022162E+001	  3.896586E+001	  3.534889E+001	  3.574126E+001	  2.376148E+001	  2.036229E+001	  1.839591E+001	  1.632699E+001	  1.405602E+001	  1.184952E+001	  9.462485E+000	  6.869379E+000	  4.322676E+000	  1.651622E+000	 -1.450219E+000	 -4.388550E+000
         6.9000	  5.994284E+001	  5.895710E+001	  5.775896E+001	  5.657676E+001	  5.530223E+001	  5.389737E+001	  5.239324E+001	  5.101821E+001	  4.977550E+001	  4.892824E+001	  4.874111E+001	  4.897177E+001	  4.889687E+001	  4.785191E+001	  4.606019E+001	  4.433427E+001	  4.316917E+001	  4.346389E+001	  4.687245E+001	  4.996087E+001	  5.209797E+001	  5.199371E+001	  3.728429E+001	  3.171166E+001	  2.983595E+001	  2.800363E+001	  2.595614E+001	  2.403653E+001	  2.200896E+001	  1.983094E+001	  1.769698E+001	  1.544964E+001	  1.281216E+001	  1.027350E+001	  4.177929E+001	  4.081928E+001	  3.967286E+001	  3.858246E+001	  3.749337E+001	  3.646715E+001	  3.563595E+001	  3.514441E+001	  3.494050E+001	  3.502642E+001	  3.526625E+001	  3.527170E+001	  3.454390E+001	  3.340536E+001	  3.237170E+001	  3.145757E+001	  3.105955E+001	  3.203453E+001	  3.476106E+001	  3.382685E+001	  3.691204E+001	  3.752414E+001	  2.287468E+001	  1.731788E+001	  1.536507E+001	  1.344940E+001	  1.130961E+001	  9.305438E+000	  7.199535E+000	  4.957125E+000	  2.783390E+000	  5.190001E-001	 -2.110572E+000	 -4.620671E+000
         7.0000	  5.993704E+001	  5.895103E+001	  5.775254E+001	  5.656997E+001	  5.529498E+001	  5.388961E+001	  5.238477E+001	  5.100549E+001	  4.975910E+001	  4.889783E+001	  4.869109E+001	  4.892875E+001	  4.892764E+001	  4.792213E+001	  4.608931E+001	  4.436329E+001	  4.318408E+001	  4.346049E+001	  4.676158E+001	  4.998927E+001	  5.197043E+001	  5.200224E+001	  3.729582E+001	  3.172723E+001	  2.985129E+001	  2.801841E+001	  2.597048E+001	  2.405049E+001	  2.202260E+001	  1.984432E+001	  1.771012E+001	  1.546254E+001	  1.282477E+001	  1.028584E+001	  4.189082E+001	  4.093869E+001	  3.979244E+001	  3.868322E+001	  3.753330E+001	  3.636242E+001	  3.524976E+001	  3.434607E+001	  3.362279E+001	  3.317365E+001	  3.302150E+001	  3.306645E+001	  3.287120E+001	  3.201366E+001	  3.110421E+001	  2.965789E+001	  2.870099E+001	  2.911455E+001	  3.110384E+001	  3.311807E+001	  3.805556E+001	  3.810875E+001	  2.306938E+001	  1.688208E+001	  1.493978E+001	  1.311071E+001	  1.106824E+001	  9.186480E+000	  7.220457E+000	  5.120092E+000	  3.067577E+000	  9.077725E-001	 -1.629164E+000	 -4.077137E+000
