! Boundary layer characteristics at the trailing edge for the airfoil coordinates of C:/Material/Projects/Aeroacoustics/verifyAA/OpenFAST_IEA_LB_RWT/Airfoils/AF05_Coords.txt
! Legend: aoa - angle of attack (deg), Re - Reynolds number (-, millions), PS - pressure side, SS - suction side,  Ue_Vinf - edge velocity (-), Dstar - displacement thickness (-), Theta - momentum thickness (-) Cf  - friction coefficient (-)
4 	 ReListBL   -  Number of Reynolds numbers (it corresponds to the number of tables)
30 	 aoaListBL  -  Number of angles of attack (it corresponds to the number of rows in each table)
0.50 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
18.79310 	 1.12357e+00 	 1.12267e+00 	 4.92984e-01 	 4.98557e-01 	 1.85760e-02 	 1.90010e-02 	 -7.00000e-06 	 -7.00000e-06 
19.82759 	 1.12410e+00 	 1.12321e+00 	 4.99862e-01 	 5.05480e-01 	 1.84260e-02 	 1.88560e-02 	 -7.00000e-06 	 -7.00000e-06 
20.86207 	 1.12090e+00 	 1.12000e+00 	 4.99952e-01 	 5.05598e-01 	 1.80600e-02 	 1.84920e-02 	 -7.00000e-06 	 -7.00000e-06 
21.89655 	 1.11274e+00 	 1.11179e+00 	 4.81865e-01 	 4.87650e-01 	 1.75060e-02 	 1.79510e-02 	 -8.00000e-06 	 -8.00000e-06 
22.93103 	 1.14857e+00 	 1.14772e+00 	 5.53415e-01 	 5.59150e-01 	 1.93850e-02 	 1.98240e-02 	 -7.00000e-06 	 -7.00000e-06 
23.96552 	 1.14826e+00 	 1.14742e+00 	 5.61926e-01 	 5.67697e-01 	 1.93450e-02 	 1.97880e-02 	 -7.00000e-06 	 -7.00000e-06 
25.00000 	 1.14692e+00 	 1.14608e+00 	 5.70444e-01 	 5.76250e-01 	 1.92640e-02 	 1.97110e-02 	 -7.00000e-06 	 -7.00000e-06 
1.00 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.43580e-01 	 9.42300e-01 	 1.03666e-01 	 1.07593e-01 	 4.40500e-03 	 4.56000e-03 	 -1.20000e-05 	 -1.20000e-05 
-3.96552 	 9.34460e-01 	 9.33270e-01 	 1.06991e-01 	 1.10981e-01 	 4.64500e-03 	 4.79500e-03 	 -1.10000e-05 	 -1.10000e-05 
-2.93103 	 9.26650e-01 	 9.25530e-01 	 1.10771e-01 	 1.14829e-01 	 4.87000e-03 	 5.01800e-03 	 -1.10000e-05 	 -1.00000e-05 
-1.89655 	 9.15060e-01 	 9.13990e-01 	 1.16089e-01 	 1.20236e-01 	 5.11000e-03 	 5.26100e-03 	 -1.00000e-05 	 -1.00000e-05 
-0.86207 	 9.06060e-01 	 9.05000e-01 	 1.23700e-01 	 1.27951e-01 	 5.30400e-03 	 5.46500e-03 	 -1.00000e-05 	 -9.00000e-06 
0.17241 	 9.04240e-01 	 9.03180e-01 	 1.30793e-01 	 1.35127e-01 	 5.52800e-03 	 5.69900e-03 	 -9.00000e-06 	 -9.00000e-06 
1.20690 	 9.09970e-01 	 9.08880e-01 	 1.37881e-01 	 1.42282e-01 	 5.73900e-03 	 5.92100e-03 	 -9.00000e-06 	 -9.00000e-06 
2.24138 	 9.14830e-01 	 9.13670e-01 	 1.44802e-01 	 1.49269e-01 	 5.87300e-03 	 6.07400e-03 	 -9.00000e-06 	 -8.00000e-06 
3.27586 	 9.21890e-01 	 9.20670e-01 	 1.51847e-01 	 1.56370e-01 	 6.06700e-03 	 6.28600e-03 	 -9.00000e-06 	 -8.00000e-06 
4.31034 	 9.28640e-01 	 9.27370e-01 	 1.60382e-01 	 1.64968e-01 	 6.32900e-03 	 6.56900e-03 	 -8.00000e-06 	 -8.00000e-06 
5.34483 	 9.37320e-01 	 9.35990e-01 	 1.71342e-01 	 1.75999e-01 	 6.71600e-03 	 6.98200e-03 	 -8.00000e-06 	 -8.00000e-06 
6.37931 	 9.48270e-01 	 9.46900e-01 	 1.85575e-01 	 1.90308e-01 	 7.30600e-03 	 7.59900e-03 	 -7.00000e-06 	 -7.00000e-06 
7.41379 	 9.55220e-01 	 9.53840e-01 	 1.96288e-01 	 2.01080e-01 	 7.76100e-03 	 8.07100e-03 	 -7.00000e-06 	 -7.00000e-06 
8.44828 	 9.78700e-01 	 9.77350e-01 	 2.30151e-01 	 2.35064e-01 	 9.70700e-03 	 1.00560e-02 	 -6.00000e-06 	 -5.00000e-06 
9.48276 	 9.97230e-01 	 9.95950e-01 	 2.60753e-01 	 2.65764e-01 	 1.13510e-02 	 1.17190e-02 	 -5.00000e-06 	 -5.00000e-06 
10.51724 	 1.01590e+00 	 1.01469e+00 	 2.93474e-01 	 2.98582e-01 	 1.27390e-02 	 1.31220e-02 	 -5.00000e-06 	 -4.00000e-06 
11.55172 	 1.02646e+00 	 1.02530e+00 	 3.15308e-01 	 3.20485e-01 	 1.35570e-02 	 1.39480e-02 	 -4.00000e-06 	 -4.00000e-06 
12.58621 	 1.03715e+00 	 1.03603e+00 	 3.38254e-01 	 3.43501e-01 	 1.43400e-02 	 1.47390e-02 	 -4.00000e-06 	 -4.00000e-06 
13.62069 	 1.04723e+00 	 1.04615e+00 	 3.60208e-01 	 3.65520e-01 	 1.49520e-02 	 1.53570e-02 	 -4.00000e-06 	 -4.00000e-06 
14.65517 	 1.05198e+00 	 1.05092e+00 	 3.74163e-01 	 3.79524e-01 	 1.52400e-02 	 1.56500e-02 	 -4.00000e-06 	 -4.00000e-06 
15.68966 	 1.05932e+00 	 1.05829e+00 	 3.93895e-01 	 3.99315e-01 	 1.58150e-02 	 1.62280e-02 	 -4.00000e-06 	 -4.00000e-06 
16.72414 	 1.08811e+00 	 1.08712e+00 	 4.23039e-01 	 4.28304e-01 	 1.68450e-02 	 1.72640e-02 	 -4.00000e-06 	 -4.00000e-06 
17.75862 	 1.08340e+00 	 1.08244e+00 	 4.38883e-01 	 4.44409e-01 	 1.68660e-02 	 1.72880e-02 	 -4.00000e-06 	 -4.00000e-06 
18.79310 	 1.08867e+00 	 1.08773e+00 	 4.61767e-01 	 4.67357e-01 	 1.73640e-02 	 1.77930e-02 	 -4.00000e-06 	 -3.00000e-06 
19.82759 	 1.10177e+00 	 1.10085e+00 	 4.79402e-01 	 4.85026e-01 	 1.76590e-02 	 1.80920e-02 	 -4.00000e-06 	 -3.00000e-06 
20.86207 	 1.11356e+00 	 1.11266e+00 	 4.98102e-01 	 5.03762e-01 	 1.80500e-02 	 1.84860e-02 	 -3.00000e-06 	 -3.00000e-06 
21.89655 	 1.11564e+00 	 1.11476e+00 	 5.15653e-01 	 5.21356e-01 	 1.83660e-02 	 1.88050e-02 	 -3.00000e-06 	 -3.00000e-06 
22.93103 	 1.12393e+00 	 1.12307e+00 	 5.35387e-01 	 5.41131e-01 	 1.87510e-02 	 1.91930e-02 	 -3.00000e-06 	 -3.00000e-06 
23.96552 	 1.14847e+00 	 1.14764e+00 	 5.75607e-01 	 5.81400e-01 	 1.97330e-02 	 2.01800e-02 	 -3.00000e-06 	 -3.00000e-06 
25.00000 	 1.15352e+00 	 1.15271e+00 	 5.90178e-01 	 5.96003e-01 	 1.98810e-02 	 2.03300e-02 	 -3.00000e-06 	 -3.00000e-06 
5.00 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.23640e-01 	 9.22130e-01 	 1.00601e-01 	 1.04536e-01 	 3.68900e-03 	 3.87000e-03 	 -3.00000e-06 	 -3.00000e-06 
-3.96552 	 9.16570e-01 	 9.15210e-01 	 1.03424e-01 	 1.07412e-01 	 3.94000e-03 	 4.10800e-03 	 -3.00000e-06 	 -3.00000e-06 
-2.93103 	 9.11060e-01 	 9.09800e-01 	 1.06355e-01 	 1.10399e-01 	 4.15200e-03 	 4.31400e-03 	 -2.00000e-06 	 -2.00000e-06 
-1.89655 	 9.06020e-01 	 9.04830e-01 	 1.09545e-01 	 1.13648e-01 	 4.33400e-03 	 4.49300e-03 	 -2.00000e-06 	 -2.00000e-06 
-0.86207 	 9.02490e-01 	 9.01350e-01 	 1.13262e-01 	 1.17428e-01 	 4.51900e-03 	 4.67800e-03 	 -2.00000e-06 	 -2.00000e-06 
0.17241 	 9.02580e-01 	 9.01480e-01 	 1.18610e-01 	 1.22847e-01 	 4.78500e-03 	 4.94400e-03 	 -2.00000e-06 	 -2.00000e-06 
1.20690 	 9.06130e-01 	 9.05000e-01 	 1.24980e-01 	 1.29295e-01 	 4.90300e-03 	 5.07400e-03 	 -2.00000e-06 	 -2.00000e-06 
2.24138 	 9.06660e-01 	 9.05520e-01 	 1.30266e-01 	 1.34641e-01 	 5.05700e-03 	 5.23700e-03 	 -2.00000e-06 	 -2.00000e-06 
3.27586 	 9.11490e-01 	 9.10280e-01 	 1.37607e-01 	 1.42052e-01 	 5.19900e-03 	 5.39900e-03 	 -2.00000e-06 	 -2.00000e-06 
4.31034 	 9.25260e-01 	 9.23930e-01 	 1.52385e-01 	 1.56926e-01 	 5.72400e-03 	 5.96200e-03 	 -2.00000e-06 	 -2.00000e-06 
5.34483 	 9.35580e-01 	 9.34170e-01 	 1.65530e-01 	 1.70151e-01 	 6.23400e-03 	 6.50600e-03 	 -2.00000e-06 	 -2.00000e-06 
6.37931 	 9.51370e-01 	 9.49910e-01 	 1.85532e-01 	 1.90255e-01 	 7.21200e-03 	 7.52300e-03 	 -1.00000e-06 	 -1.00000e-06 
7.41379 	 9.62830e-01 	 9.61410e-01 	 2.02537e-01 	 2.07338e-01 	 7.97500e-03 	 8.30300e-03 	 -1.00000e-06 	 -1.00000e-06 
8.44828 	 9.99240e-01 	 9.97940e-01 	 2.58221e-01 	 2.63192e-01 	 1.16160e-02 	 1.19870e-02 	 -1.00000e-06 	 -1.00000e-06 
9.48276 	 1.01958e+00 	 1.01837e+00 	 2.94330e-01 	 2.99406e-01 	 1.32680e-02 	 1.36530e-02 	 -1.00000e-06 	 -1.00000e-06 
10.51724 	 1.04456e+00 	 1.04344e+00 	 3.39992e-01 	 3.45185e-01 	 1.49150e-02 	 1.53150e-02 	 -1.00000e-06 	 -1.00000e-06 
11.55172 	 1.04277e+00 	 1.04167e+00 	 3.42023e-01 	 3.47246e-01 	 1.48760e-02 	 1.52740e-02 	 -1.00000e-06 	 -1.00000e-06 
12.58621 	 1.06120e+00 	 1.06015e+00 	 3.77119e-01 	 3.82428e-01 	 1.58170e-02 	 1.62270e-02 	 -1.00000e-06 	 -1.00000e-06 
13.62069 	 1.07071e+00 	 1.06968e+00 	 3.98128e-01 	 4.03496e-01 	 1.64050e-02 	 1.68190e-02 	 -1.00000e-06 	 -1.00000e-06 
14.65517 	 1.08810e+00 	 1.08712e+00 	 4.30809e-01 	 4.36247e-01 	 1.71990e-02 	 1.76210e-02 	 -1.00000e-06 	 -1.00000e-06 
15.68966 	 1.09233e+00 	 1.09136e+00 	 4.42777e-01 	 4.48256e-01 	 1.73130e-02 	 1.77380e-02 	 -1.00000e-06 	 -1.00000e-06 
16.72414 	 1.09928e+00 	 1.09833e+00 	 4.58827e-01 	 4.64351e-01 	 1.74960e-02 	 1.79250e-02 	 -1.00000e-06 	 -1.00000e-06 
17.75862 	 1.10863e+00 	 1.10771e+00 	 4.78822e-01 	 4.84392e-01 	 1.79130e-02 	 1.83450e-02 	 -1.00000e-06 	 -1.00000e-06 
18.79310 	 1.11688e+00 	 1.11598e+00 	 4.97040e-01 	 5.02653e-01 	 1.82940e-02 	 1.87290e-02 	 -1.00000e-06 	 -1.00000e-06 
19.82759 	 1.12356e+00 	 1.12267e+00 	 5.13038e-01 	 5.18691e-01 	 1.85720e-02 	 1.90100e-02 	 -1.00000e-06 	 -1.00000e-06 
20.86207 	 1.13368e+00 	 1.13281e+00 	 5.33703e-01 	 5.39396e-01 	 1.90310e-02 	 1.94720e-02 	 -1.00000e-06 	 -1.00000e-06 
21.89655 	 1.14134e+00 	 1.14049e+00 	 5.51038e-01 	 5.56768e-01 	 1.93430e-02 	 1.97860e-02 	 -1.00000e-06 	 -1.00000e-06 
22.93103 	 1.15094e+00 	 1.15011e+00 	 5.70773e-01 	 5.76539e-01 	 1.97020e-02 	 2.01490e-02 	 -1.00000e-06 	 -1.00000e-06 
23.96552 	 1.15512e+00 	 1.15430e+00 	 5.83721e-01 	 5.89520e-01 	 1.98190e-02 	 2.02680e-02 	 -1.00000e-06 	 -1.00000e-06 
25.00000 	 1.15913e+00 	 1.15831e+00 	 5.96664e-01 	 6.02495e-01 	 1.99470e-02 	 2.03990e-02 	 -1.00000e-06 	 -1.00000e-06 
10.00 	   -  Re
aoa 	 	 Ue_Vinf_SS 	 Ue_Vinf_PS 	  Dstar_SS 	 	  Dstar_PS 	 	  Theta_SS 	 	  Theta_PS 	 	    Cf_SS 	 	    Cf_PS
(deg) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-) 	 	 	 (-)
-5.00000 	 9.13630e-01 	 9.12110e-01 	 1.00221e-01 	 1.04166e-01 	 3.58100e-03 	 3.76400e-03 	 -1.00000e-06 	 -1.00000e-06 
-3.96552 	 9.07530e-01 	 9.06130e-01 	 1.02544e-01 	 1.06538e-01 	 3.75400e-03 	 3.92800e-03 	 -1.00000e-06 	 -1.00000e-06 
-2.93103 	 9.02320e-01 	 9.01000e-01 	 1.05052e-01 	 1.09098e-01 	 3.91800e-03 	 4.08600e-03 	 -1.00000e-06 	 -1.00000e-06 
-1.89655 	 8.96950e-01 	 8.95710e-01 	 1.07948e-01 	 1.12051e-01 	 4.08600e-03 	 4.25000e-03 	 -1.00000e-06 	 -1.00000e-06 
-0.86207 	 8.94900e-01 	 8.93710e-01 	 1.10942e-01 	 1.15096e-01 	 4.25300e-03 	 4.41400e-03 	 -1.00000e-06 	 -1.00000e-06 
0.17241 	 8.96280e-01 	 8.95190e-01 	 1.16133e-01 	 1.20351e-01 	 4.61500e-03 	 4.77100e-03 	 -1.00000e-06 	 -1.00000e-06 
1.20690 	 9.01640e-01 	 9.00530e-01 	 1.23384e-01 	 1.27688e-01 	 4.79600e-03 	 4.96300e-03 	 -1.00000e-06 	 -1.00000e-06 
2.24138 	 9.03850e-01 	 9.02730e-01 	 1.28296e-01 	 1.32659e-01 	 4.94100e-03 	 5.11500e-03 	 -1.00000e-06 	 -1.00000e-06 
3.27586 	 9.14230e-01 	 9.13020e-01 	 1.40157e-01 	 1.44619e-01 	 5.27600e-03 	 5.47800e-03 	 -1.00000e-06 	 -1.00000e-06 
4.31034 	 9.33520e-01 	 9.32140e-01 	 1.59956e-01 	 1.64544e-01 	 5.99500e-03 	 6.25200e-03 	 -1.00000e-06 	 -1.00000e-06 
5.34483 	 9.48200e-01 	 9.46750e-01 	 1.77951e-01 	 1.82635e-01 	 6.81600e-03 	 7.11400e-03 	 -1.00000e-06 	 -1.00000e-06 
6.37931 	 9.82610e-01 	 9.81220e-01 	 2.25362e-01 	 2.30208e-01 	 9.83200e-03 	 1.01840e-02 	 -1.00000e-06 	 -1.00000e-06 
7.41379 	 9.95910e-01 	 9.94580e-01 	 2.48164e-01 	 2.53090e-01 	 1.11380e-02 	 1.15040e-02 	 -1.00000e-06 	 0.00000e+00 
8.44828 	 1.01501e+00 	 1.01376e+00 	 2.81288e-01 	 2.86312e-01 	 1.27110e-02 	 1.30920e-02 	 0.00000e+00 	 0.00000e+00 
9.48276 	 1.03292e+00 	 1.03173e+00 	 3.09366e-01 	 3.14455e-01 	 1.36610e-02 	 1.40520e-02 	 0.00000e+00 	 0.00000e+00 
10.51724 	 1.04828e+00 	 1.04716e+00 	 3.45971e-01 	 3.51174e-01 	 1.50230e-02 	 1.54250e-02 	 0.00000e+00 	 0.00000e+00 
11.55172 	 1.05143e+00 	 1.05034e+00 	 3.57437e-01 	 3.62689e-01 	 1.52260e-02 	 1.56320e-02 	 0.00000e+00 	 0.00000e+00 
12.58621 	 1.06430e+00 	 1.06326e+00 	 3.83762e-01 	 3.89083e-01 	 1.59510e-02 	 1.63630e-02 	 0.00000e+00 	 0.00000e+00 
13.62069 	 1.07413e+00 	 1.07312e+00 	 4.05177e-01 	 4.10556e-01 	 1.65350e-02 	 1.69520e-02 	 0.00000e+00 	 0.00000e+00 
14.65517 	 1.08707e+00 	 1.08609e+00 	 4.30947e-01 	 4.36387e-01 	 1.71890e-02 	 1.76110e-02 	 0.00000e+00 	 0.00000e+00 
15.68966 	 1.09131e+00 	 1.09034e+00 	 4.42836e-01 	 4.48318e-01 	 1.72950e-02 	 1.77200e-02 	 0.00000e+00 	 0.00000e+00 
16.72414 	 1.09662e+00 	 1.09568e+00 	 4.56472e-01 	 4.61995e-01 	 1.74290e-02 	 1.78570e-02 	 0.00000e+00 	 0.00000e+00 
17.75862 	 1.10193e+00 	 1.10100e+00 	 4.70472e-01 	 4.76036e-01 	 1.76230e-02 	 1.80550e-02 	 0.00000e+00 	 0.00000e+00 
18.79310 	 1.11009e+00 	 1.10917e+00 	 4.88853e-01 	 4.94461e-01 	 1.80110e-02 	 1.84460e-02 	 0.00000e+00 	 0.00000e+00 
19.82759 	 1.11962e+00 	 1.11873e+00 	 5.09037e-01 	 5.14688e-01 	 1.84520e-02 	 1.88890e-02 	 0.00000e+00 	 0.00000e+00 
20.86207 	 1.13001e+00 	 1.12914e+00 	 5.30183e-01 	 5.35875e-01 	 1.89370e-02 	 1.93770e-02 	 0.00000e+00 	 0.00000e+00 
21.89655 	 1.13504e+00 	 1.13418e+00 	 5.44075e-01 	 5.49802e-01 	 1.91400e-02 	 1.95820e-02 	 0.00000e+00 	 0.00000e+00 
22.93103 	 1.14780e+00 	 1.14696e+00 	 5.68086e-01 	 5.73852e-01 	 1.96800e-02 	 2.01250e-02 	 0.00000e+00 	 0.00000e+00 
23.96552 	 1.15172e+00 	 1.15089e+00 	 5.80691e-01 	 5.86491e-01 	 1.97860e-02 	 2.02350e-02 	 0.00000e+00 	 0.00000e+00 
25.00000 	 1.15530e+00 	 1.15448e+00 	 5.93044e-01 	 5.98876e-01 	 1.98910e-02 	 2.03410e-02 	 0.00000e+00 	 0.00000e+00 
